system	feature	region	relative_time_ms	estimate_tts_minus_bf	SE	CI95_low	CI95_high	wald_z	p_raw	p_bonferroni_within_trajectory	p_BH_global
A03	flux	Interior_A	20	-0.164600214454846	0.0158172097127339	-0.195601375827721	-0.13359905308197	-10.4064002086494	2.31822582550791e-25	1.85458066040633e-24	8.75529468540994e-25
A03	flux	Interior_B	-15	-0.24640968796501	0.0158172097127342	-0.277410849337886	-0.215408526592133	-15.5785813326246	1.01788778616123e-54	8.14310228928982e-54	7.78096913459785e-54
A03	flux	Interior_B	-10	-0.232046294711148	0.0135074600453371	-0.258520429922622	-0.205572159499673	-17.179121310172	3.80632946310769e-66	3.04506357048615e-65	3.66791748263105e-65
A03	flux	Interior_B	-5	-0.215792716545503	0.0139618779833007	-0.243157494549316	-0.188427938541691	-15.4558517703424	6.8894812780713e-54	5.51158502245704e-53	5.09501173587598e-53
A03	flux	Interior_B	0	-0.199737949256477	0.0137578384767393	-0.226702817176005	-0.172773081336948	-14.5181199498873	9.30268223981108e-48	7.44214579184886e-47	5.96421966181436e-47
A03	flux	Interior_B	5	-0.193174276673883	0.0137578384767393	-0.220139144593412	-0.166209408754355	-14.0410339168095	8.74277435483481e-45	6.99421948386785e-44	5.26553455461642e-44
A03	flux	Interior_B	10	-0.194209824062835	0.0139618779833007	-0.221574602066647	-0.166845046059023	-13.910007256554	5.50738620001004e-44	4.40590896000804e-43	3.20759855604981e-43
A03	flux	Interior_B	15	-0.190300647892926	0.0135074600453369	-0.2167747831044	-0.163826512681452	-14.0885590077034	4.46581245131158e-45	3.57264996104926e-44	2.7101686250326e-44
A03	flux	Interior_B	20	-0.180737244369947	0.0158172097127338	-0.211738405742822	-0.149736082997071	-11.4266199697942	3.07860408461185e-30	2.46288326768948e-29	1.28140850642221e-29
A03	tilt	Boundary	-20	0.259921146694957	0.0140455330015145	0.23239240786832	0.287449885521594	18.5056093397759	1.86062834298238e-76	1.67456550868414e-75	2.20776049652387e-75
A03	tilt	Boundary	-15	0.25802107453769	0.0115747883879677	0.235334906168601	0.28070724290678	22.29164507283	4.45325157767521e-110	4.00792641990769e-109	1.20011356076332e-108
A03	tilt	Boundary	-10	0.264387079689438	0.0124638888048454	0.23995830652463	0.288815852854247	21.2122463405368	7.36126402378548e-100	6.62513762140693e-99	1.4273670485145e-98
A03	tilt	Boundary	-5	0.282333488445798	0.0114971418729379	0.259799504449692	0.304867472441903	24.556841305956	3.65522122827057e-133	3.28969910544351e-132	1.32086403476141e-131
A03	tilt	Boundary	0	0.295367623048688	0.0125480485337868	0.270773899846205	0.319961346251171	23.5389289620121	1.62994998944967e-122	1.46695499050471e-121	5.08160879063722e-121
A03	tilt	Boundary	5	0.287500606352151	0.0114971418729376	0.264966622356046	0.310034590348256	25.0062676036798	5.22535320798784e-138	4.70281788718905e-137	1.93216548853504e-136
A03	tilt	Boundary	10	0.264565767712387	0.0124638888048452	0.240136994547579	0.288994540877196	21.2265827989046	5.42678971121653e-100	4.88411074009488e-99	1.06525872109065e-98
A03	tilt	Boundary	15	0.236285419694306	0.0115747883879682	0.213599251325216	0.258971588063396	20.4138003887761	1.26088951857733e-92	1.1348005667196e-91	2.13278120695528e-91
A03	tilt	Boundary	20	0.206115601195483	0.0140455330015151	0.178586862368845	0.233644340022121	14.6748152009076	9.34698614282021e-49	8.41228752853819e-48	6.01688581663326e-48
A03	tilt	Interior_A	-20	0.252393262569938	0.0140455330015151	0.2248645237433	0.279922001396577	17.9696464735595	3.36854494998407e-72	3.03169045498567e-71	3.71943504894075e-71
A03	tilt	Interior_A	-15	0.249494376374618	0.0115747883879684	0.226808208005527	0.272180544743708	21.554983815856	4.75435798786833e-103	4.2789221890815e-102	9.56889772241854e-102
A03	tilt	Interior_A	-10	0.248123395233156	0.0124638888048454	0.223694622068347	0.272552168397965	19.9073819670709	3.5119457553972e-88	3.16075117985748e-87	5.64039772836519e-87
A03	tilt	Interior_A	-5	0.249019327387677	0.0114971418729376	0.226485343391572	0.271553311383782	21.6592375861541	4.97397576577956e-104	4.47657818920161e-103	1.09841964827632e-102
A03	tilt	Interior_A	0	0.249765593833364	0.0125480485337864	0.225171870630882	0.274359317035846	19.9047360361138	3.70236774551041e-88	3.33213097095937e-87	5.88676471536156e-87
A03	tilt	Interior_A	5	0.248329862498729	0.0114971418729377	0.225795878502624	0.270863846494834	21.599269213443	1.82479260889029e-103	1.64231334800126e-102	3.97454828511722e-102
A03	tilt	Interior_A	10	0.247372376292545	0.0124638888048455	0.222943603127736	0.271801149457354	19.84712637972	1.16686071640888e-87	1.050174644768e-86	1.81892994028444e-86
A03	tilt	Interior_A	15	0.249728321444486	0.0115747883879684	0.227042153075395	0.272414489813576	21.5751954224985	3.07179877617116e-103	2.76461889855404e-102	6.42652638698966e-102
A03	tilt	Interior_A	20	0.254240082487571	0.014045533001515	0.226711343660932	0.281768821314209	18.1011345358091	3.12171020129873e-73	2.80953918116886e-72	3.4954360704683e-72
A03	tilt	Interior_B	-20	0.231813532075243	0.0140455330015148	0.204284793248605	0.259342270901881	16.5044311276932	3.40930675570113e-61	3.06837608013102e-60	2.96218455823213e-60
A03	tilt	Interior_B	-15	0.226233885848873	0.0115747883879684	0.203547717479782	0.248920054217964	19.5454014592642	4.51426181909949e-85	4.06283563718954e-84	6.52516026578926e-84
A03	tilt	Interior_B	-10	0.223124012898809	0.0124638888048455	0.198695239734	0.247552786063618	17.9016369924664	1.14506125090705e-71	1.03055512581635e-70	1.2385356387362e-70
A03	tilt	Interior_B	-5	0.223655944659543	0.0114971418729377	0.201121960663437	0.246189928655648	19.4531777663796	2.73917868621224e-84	2.46526081759102e-83	3.92368838835807e-83
A03	tilt	Interior_B	0	0.223810745198301	0.0125480485337864	0.19921702199582	0.248404468400783	17.8362989747511	3.69364965387947e-71	3.32428468849152e-70	3.91526863311224e-70
A03	tilt	Interior_B	5	0.220150699362675	0.0114971418729376	0.19761671536657	0.24268468335878	19.1482980549168	1.00001915111449e-81	9.0001723600304e-81	1.3826351741496e-80
A03	tilt	Interior_B	10	0.216753942488958	0.0124638888048455	0.192325169324149	0.241182715653767	17.3905548968547	9.72877789156505e-68	8.75590010240855e-67	9.66797302974277e-67
A03	tilt	Interior_B	15	0.218066357299179	0.0115747883879685	0.195380188930088	0.240752525668269	18.8397705417967	3.56507839056889e-79	3.208570551512e-78	4.64629068934798e-78
A03	tilt	Interior_B	20	0.222488965569591	0.0140455330015151	0.194960226742952	0.250017704396229	15.8405498421164	1.63385910841875e-56	1.47047319757687e-55	1.27972215881074e-55
A04	centroid	Boundary	-20	-0.016730716819029	0.0144307546130666	-0.0450144761303748	0.0115530424923167	-1.15937920556697	0.246301649083512	1	0.284194210480975
A04	centroid	Boundary	-15	-0.019617229730192	0.0108414970339254	-0.0408661734551837	0.00163171399479956	-1.80945764858907	0.0703799340290765	0.633419406261689	0.0888833162082857
A04	centroid	Boundary	-10	-0.0214973703538026	0.0121722868879079	-0.0453546142635913	0.00235987355598604	-1.76609133121553	0.0773805275888545	0.696424748299691	0.0974149159669665
A04	centroid	Boundary	-5	-0.0219225192756255	0.0107224513242406	-0.0429381376971209	-0.000906900854130175	-2.04454360413505	0.0408998743476988	0.36809886912929	0.0536115418077833
A04	centroid	Boundary	0	-0.0226750685746939	0.012295566687604	-0.0467739364519081	0.00142379930252039	-1.84416620647133	0.0651589216451103	0.586430294805992	0.0826837074347369
A04	centroid	Boundary	5	-0.0253840298686661	0.0107224513242406	-0.0463996482901614	-0.00436841144717077	-2.36737189109729	0.0179149210481843	0.161234289433659	0.0244294377929786
A04	centroid	Boundary	10	-0.0288338814364337	0.0121722868879075	-0.0526911253462216	-0.00497663752664576	-2.36881382290443	0.0178452338811888	0.160607104930699	0.024355297743425
A04	centroid	Boundary	15	-0.0315178911299967	0.0108414970339252	-0.052766834854988	-0.0102689474050055	-2.90715304642624	0.00364734700484169	0.0328261230435752	0.00537966766020249
A04	centroid	Boundary	20	-0.0336090184325573	0.0144307546130651	-0.0618927777439001	-0.00532525912121445	-2.32898551279701	0.0198598331924852	0.178738498732366	0.0269199784962075
A04	centroid	Interior_A	-20	-0.0251948663271353	0.0144307546130649	-0.0534786256384779	0.00308889298420716	-1.74591468032622	0.0808257785483424	0.727432006935082	0.101350936823237
A04	centroid	Interior_A	-15	-0.0248262851526534	0.0108414970339247	-0.0460752288776437	-0.00357734142766305	-2.2899314619529	0.0220252900646983	0.198227610582284	0.0297790911589033
A04	centroid	Interior_A	-10	-0.0249491646561154	0.0121722868879073	-0.0488064085659028	-0.00109192074632805	-2.04966945701071	0.0403966974610891	0.363570277149802	0.0529956674613297
A04	centroid	Interior_A	-5	-0.0259015911377731	0.0107224513242405	-0.0469172095592683	-0.00488597271627794	-2.41564082265562	0.0157075472604205	0.141367925343785	0.0216046714049036
A04	centroid	Interior_A	0	-0.0274081533871088	0.0122955666876039	-0.0515070212643229	-0.00330928550989474	-2.22910859527451	0.0258066801621824	0.232260121459642	0.0346852252391125
A04	centroid	Interior_A	5	-0.0289070123472022	0.0107224513242405	-0.0499226307686974	-0.00789139392570694	-2.69593318477943	0.00701917446064535	0.0631725701458081	0.0100817410952359
A04	centroid	Interior_A	10	-0.029304115086292	0.0121722868879073	-0.0531613589960794	-0.00544687117650457	-2.40744531871037	0.0160645677295588	0.144581109566029	0.0220575670898087
A04	centroid	Interior_A	15	-0.0277709448224416	0.0108414970339248	-0.0490198885474321	-0.00652200109745117	-2.56154152286735	0.0104208783514764	0.0937879051632877	0.0147020377806988
A04	centroid	Interior_A	20	-0.0250733432478538	0.0144307546130648	-0.0533571025591961	0.00321041606348841	-1.73749356289059	0.0823000892562779	0.740700803306501	0.103037119620064
A04	centroid	Interior_B	-20	-0.0327617721035175	0.0144307546130649	-0.0610455314148601	-0.00447801279217499	-2.27027435376501	0.023190942108432	0.208718478975888	0.0312488118240736
A04	centroid	Interior_B	-15	-0.0321335636662941	0.0108414970339248	-0.0533825073912845	-0.0108846199413038	-2.96394156321245	0.00303725958352261	0.0273353362517035	0.0045217628631095
A04	centroid	Interior_B	-10	-0.0325451545054627	0.0121722868879073	-0.0564023984152501	-0.00868791059567527	-2.67370912345116	0.00750174876792492	0.0675157389113243	0.01073607609451
A04	centroid	Interior_B	-5	-0.034827320691788	0.0107224513242405	-0.0558429391132832	-0.0138117022702927	-3.24807449701851	0.0011618884563462	0.0104569961071158	0.00181295647261085
A04	centroid	Interior_B	0	-0.0389747454735263	0.0122955666876039	-0.0630736133507404	-0.0148758775963122	-3.16982099839446	0.00152532873015541	0.0137279585713987	0.00235692194455501
A04	centroid	Interior_B	5	-0.0442008897936118	0.0107224513242405	-0.0652165082151071	-0.0231852713721166	-4.12227469792151	3.75149460783409e-05	0.000337634514705068	6.60562173472448e-05
A04	centroid	Interior_B	10	-0.0474304181961991	0.0121722868879073	-0.0712876621059866	-0.0235731742864117	-3.89659056124609	9.75563387390647e-05	0.000878007048651582	0.000166969406453297
A04	centroid	Interior_B	15	-0.0460940644244245	0.0108414970339248	-0.067343008149415	-0.024845120699434	-4.25163280312567	2.12217607777935e-05	0.000190995847000141	3.80841982355436e-05
A04	centroid	Interior_B	20	-0.0419356354161307	0.0144307546130648	-0.0702193947274729	-0.0136518761047884	-2.90599047247082	0.00366092595923911	0.032948333633152	0.00539469163595012
A04	cpps	Boundary	-20	0.0825134271815221	0.037966750665394	0.00809996326733779	0.156926891095706	2.17330758454217	0.029757175034905	0.267814575314145	0.0396596046148356
A04	cpps	Boundary	-15	0.102142387991143	0.0319595326759336	0.0395028549835825	0.164781920998704	3.19599128769675	0.00139351319509169	0.0125416187558252	0.00216375584003494
A04	cpps	Boundary	-10	0.110209922270673	0.0341063042940353	0.0433627942085997	0.177057050332745	3.23136512594673	0.00123200451618084	0.0110880406456275	0.00191859665105537
A04	cpps	Boundary	-5	0.0998254240082044	0.0317730037874199	0.0375514809042066	0.162099367112202	3.14183149557074	0.00167894630540754	0.0151105167486679	0.00257427639884087
A04	cpps	Boundary	0	0.0827815692645775	0.0343104735987532	0.0155342767185088	0.150028861810646	2.41272009919401	0.0158339740421408	0.142505766379268	0.0217597396084736
A04	cpps	Boundary	5	0.0712454626409486	0.0317730037874205	0.00897151953694975	0.133519405744948	2.24232694892876	0.0249402492713919	0.224462243442527	0.0335774736168612
A04	cpps	Boundary	10	0.0601986408270015	0.0341063042940359	-0.00664848723507258	0.127045768889076	1.76502972318606	0.077558770413799	0.698028933724191	0.0975620608844466
A04	cpps	Boundary	15	0.0426141886224578	0.0319595326759329	-0.0200253443851018	0.105253721630017	1.3333795914528	0.182407266324411	1	0.21660011460479
A04	cpps	Boundary	20	0.0206169511786627	0.037966750665391	-0.0537965127355157	0.095030415092841	0.543026485473151	0.587111566876505	1	0.627779012329283
A04	cpps	Interior_A	-20	0.0541076950657515	0.0379667506653897	-0.0203057688484243	0.128521158979927	1.42513367927153	0.15411856279171	1	0.185081959848051
A04	cpps	Interior_A	-15	0.0314215483734751	0.0319595326759331	-0.0312179846340848	0.0940610813810351	0.983166703095658	0.325525399506592	1	0.367081833486157
A04	cpps	Interior_A	-10	0.0191876796528165	0.0341063042940366	-0.047659448409259	0.086034807714892	0.56258454411818	0.573717819028173	1	0.615527214746826
A04	cpps	Interior_A	-5	0.0238266998686659	0.0317730037874201	-0.0384472432353323	0.0861006429726641	0.749903913022525	0.453312577610254	1	0.499511675946261
A04	cpps	Interior_A	0	0.0356325519590034	0.0343104735987518	-0.0316147405870626	0.102879844505069	1.0385327925144	0.299022076558086	1	0.338877478066541
A04	cpps	Interior_A	5	0.0434426109813415	0.03177300378742	-0.0188313321226563	0.105716554085339	1.36728057793963	0.171537377016524	1	0.20460947446082
A04	cpps	Interior_A	10	0.0463946484982324	0.0341063042940365	-0.020452479563843	0.113241776560308	1.36029538991548	0.17373646665418	1	0.206922083880259
A04	cpps	Interior_A	15	0.0461781526517391	0.0319595326759337	-0.016461380355822	0.1088176856593	1.44489448954028	0.148487524382742	1	0.178589382578336
A04	cpps	Interior_A	20	0.0443890813969282	0.0379667506653909	-0.03002438251725	0.118802545311106	1.16915671262307	0.242340497953131	1	0.280233739451257
A04	cpps	Interior_B	-20	0.0275448164207743	0.0379667506653893	-0.0468686474934008	0.101958280334949	0.725498388406579	0.468146333200329	1	0.513346668819671
A04	cpps	Interior_B	-15	0.00804427569508197	0.0319595326759332	-0.054595257312478	0.070683808702642	0.251701918693562	0.801271473835923	1	0.825678317173764
A04	cpps	Interior_B	-10	0.00408761906853165	0.0341063042940369	-0.0627595089935444	0.0709347471306077	0.119849369585503	0.904602472489765	1	0.917879981658409
A04	cpps	Interior_B	-5	0.0226587321512099	0.0317730037874202	-0.0396152109527885	0.0849326752552082	0.713144161716968	0.475756554690859	1	0.520256480026455
A04	cpps	Interior_B	0	0.0365015065969812	0.0343104735987517	-0.0307457859490845	0.103748799143047	1.06385901354358	0.287392572719016	1	0.327096772099668
A04	cpps	Interior_B	5	0.0233769273356527	0.0317730037874199	-0.038897015768345	0.0856508704396504	0.735748105280134	0.461884008178658	1	0.507244515007
A04	cpps	Interior_B	10	0.015354346357024	0.0341063042940366	-0.0514927817050516	0.0822014744190996	0.45019085693517	0.652572828344013	1	0.687134953533486
A04	cpps	Interior_B	15	0.046243429953635	0.0319595326759339	-0.0163961030539264	0.108882962961196	1.44693698817621	0.147914572445582	1	0.178034950937529
A04	cpps	Interior_B	20	0.102506734568995	0.0379667506653909	0.0280932706548163	0.176920198483173	2.69990801879277	0.00693586490447802	0.0624227841403022	0.00997108969088612
A04	energy	Boundary	-20	-0.0139227243300383	0.0142198477411739	-0.0417931137683824	0.0139476651083059	-0.979105021618808	0.327528090706885	1	0.368295377810429
A04	energy	Boundary	-15	-0.008918936783982	0.0115670912407464	-0.0315900190217336	0.0137521454537696	-0.771061332391331	0.440670578743185	1	0.486573764028934
A04	energy	Boundary	-10	-0.00480841610068983	0.012525737400936	-0.0293584102863308	0.0197415780849511	-0.383882876255294	0.701065258569051	1	0.733351158634731
A04	energy	Boundary	-5	-0.00236511866782346	0.0114831034708596	-0.0248715879014551	0.0201413505658081	-0.205965109852522	0.836818165262253	1	0.858967645427361
A04	energy	Boundary	0	-0.00188575897263497	0.0126162142406769	-0.0266130845056031	0.0228415665603332	-0.149471064509585	0.881181940031883	1	0.898127746570958
A04	energy	Boundary	5	-0.00345112762981504	0.0114831034708588	-0.0259575968634453	0.0190553416038152	-0.300539626641274	0.763765574906198	1	0.790937502758407
A04	energy	Boundary	10	-0.00675556166421842	0.0125257374009354	-0.0313055558498581	0.0177944325214212	-0.539334447783804	0.589656103657336	1	0.630076078504814
A04	energy	Boundary	15	-0.0113524316816233	0.0115670912407471	-0.0340235139193764	0.0113186505561297	-0.981442217869985	0.326374715644048	1	0.36725817259309
A04	energy	Boundary	20	-0.0166176962013378	0.014219847741176	-0.044488085639686	0.0112526932370105	-1.16862687307251	0.242553996252226	1	0.280276783460058
A04	energy	Interior_A	-20	-0.0239251991206424	0.0142198477411757	-0.05179558855899	0.0039451903177052	-1.68252146971753	0.0924677652712295	0.832209887441066	0.114952108507627
A04	energy	Interior_A	-15	-0.0282157787426186	0.0115670912407469	-0.0508868609803713	-0.00554469650486588	-2.43931496305865	0.0147151365473931	0.132436228926538	0.0203834886636637
A04	energy	Interior_A	-10	-0.0328298269432613	0.0125257374009354	-0.0573798211289011	-0.0082798327576215	-2.62098955873125	0.00876749471561942	0.0789074524405748	0.0124801401950178
A04	energy	Interior_A	-5	-0.0374154576056684	0.0114831034708592	-0.0599219268392992	-0.0149089883720375	-3.25830536149205	0.00112079731976957	0.0100871758779261	0.00175627036159145
A04	energy	Interior_A	0	-0.0389193658306625	0.012616214240677	-0.0636466913636307	-0.0141920402976943	-3.08486881153139	0.00203641954840108	0.0183277759356097	0.00308666070730001
